,open,high,low,adjusted close,volume,RSI_14,STO_14,CHO,returns
2010-12-21,66.96,67.9,66.96,67.9,223346,48.4665058980765,54.5112781954889,-545121.9787289537,0.01799100449775115
2010-12-22,67.65,68.05,66.9,67.62,353664,47.076283415771606,43.98496240601516,-428587.35723557323,-0.004123711340206171
2010-12-23,67.75,68.0,67.5,68.0,104808,49.2057338474283,65.95744680851068,-308603.61596686393,0.005619639160011847
2010-12-27,67.5,67.5,67.17,67.2,227249,45.092246668812834,31.914893617021356,-290624.3476326801,-0.0117647058823529
2010-12-28,67.4,67.4,67.05,67.38,486546,46.18239600573453,41.33333333333301,-119731.28807482496,0.002678571428571308
2010-12-29,68.27,68.35,67.54,68.35,206477,51.74270822997418,84.44444444444407,26761.398842014372,0.014395963193825967
2010-12-30,68.47,69.42,68.3,68.53,310385,52.718927979170005,92.44444444444437,26060.183367811143,0.0026335040234091167
2011-01-03,69.0,69.7,68.93,69.24,175549,56.46037702434269,100.0,12523.078549470752,0.010360426090763042
2011-01-04,68.4,69.7,68.4,69.7,473835,58.73852254078875,100.0,156612.39216474444,0.006643558636626246
2011-01-05,69.67,70.32,69.0,70.25,306433,61.34296562921778,100.0,288480.8808160722,0.00789096126255373
2011-01-06,70.4,70.4,69.6,69.65,284132,57.10808713014456,84.21052631578961,237096.61428106576,-0.008540925266903865
2011-01-07,69.75,69.96,68.99,69.33,217247,54.930029194300346,74.08450704225345,173855.5885755457,-0.0045944005743001615
2011-01-10,69.06,69.31,68.93,69.31,299937,54.7893814044362,73.52112676056343,227613.70637096465,-0.0002884754074714557
2011-01-11,69.7,69.99,69.53,69.7,312479,57.09632447010748,81.96721311475417,202976.51643141732,0.005626893666137667
2011-01-12,69.7,71.0,69.7,71.0,919320,63.738438893312164,100.0,466956.1645078361,0.01865136298421799
2011-01-13,70.71,71.1,69.96,69.99,380916,56.42910620253455,73.4210526315788,417675.70893312246,-0.01422535211267617
2011-01-14,69.7,70.4,69.66,70.25,230763,57.77161588958036,80.26315789473682,403202.8684325963,0.0037148164023432795
2011-01-17,70.02,70.12,69.73,70.04,520134,56.263690665782995,73.48066298342562,458228.25683186576,-0.002989323843416325
2011-01-18,70.4,70.4,69.92,70.21,114547,57.23677405846787,70.18867924528284,446674.60638927296,0.0024271844660193054
2011-01-19,70.2,70.4,69.14,69.3,198522,50.730209566163765,31.174089068825765,354217.4215364605,-0.012961116650049842
2011-01-20,69.01,69.22,68.4,68.75,340565,47.2352002939136,0.0,268334.65016542,-0.007936507936507908
2011-01-21,69.0,69.23,68.31,68.35,328410,44.816925119826315,0.0,113399.08182270452,-0.0058181818181819445
2011-01-24,68.45,68.74,68.0,68.74,144724,47.632032551380085,14.716981132075462,85755.8873349838,0.005705925384052568
2011-01-26,68.74,68.74,67.71,67.95,1275452,42.86212518485347,0.0,-150051.69169463217,-0.01149258073901649
2011-01-27,68.25,68.4,67.05,67.3,525109,39.36883736926135,0.0,-338075.97006615996,-0.00956585724797654
2011-01-28,67.3,67.35,65.14,65.94,663325,33.26077731462679,0.0,-442516.6294474229,-0.020208023774145656
2011-01-31,66.21,66.44,65.56,65.78,572597,32.61957545832331,0.0,-536108.5465172678,-0.0024264482863208814
2011-02-01,66.88,67.24,66.13,67.24,430597,43.35130756200279,27.969348659003717,-388650.8719988167,0.02219519610823939
2011-02-02,66.93,67.31,65.85,65.97,380616,37.72299965810739,4.250559284116282,-394192.78515544534,-0.018887566924449706
2011-02-03,65.97,66.07,65.36,66.05,260376,38.26670804574007,6.040268456375751,-282444.7461125627,0.0012126724268606281
2011-02-04,66.0,66.18,64.42,64.53,526588,32.4668565545946,0.0,-357659.7304938771,-0.02301286903860711
2011-02-07,64.99,65.15,64.14,64.68,361852,33.53740280156286,2.6408450704226385,-347935.34131423756,0.002324500232450122
2011-02-08,64.5,65.43,64.36,64.85,321064,34.79889842187532,6.708595387840534,-320919.31845050305,0.0026283240568953925
2011-02-09,64.85,64.87,63.24,63.34,561704,29.451645647885826,0.0,-437487.5004482828,-0.023284502698534992
2011-02-10,63.6,64.41,63.47,63.85,574535,33.18595991249255,9.444444444444422,-480408.4104511067,0.00805178402273432
2011-02-11,64.11,65.1,63.85,64.91,492435,40.26352599384635,29.07407407407399,-345241.50359306857,0.01660140955364131
2011-02-14,64.91,65.96,64.68,65.83,293840,45.645237888242605,54.01301518438167,-184056.89364268258,0.01417347095979049
2011-02-15,65.53,66.09,65.01,65.57,384003,44.427092962157055,56.31313131313115,-96860.00227122381,-0.003949567066687032
2011-02-16,65.9,66.73,65.87,66.55,1041294,49.858791901504226,82.30769230769232,140245.2907055989,0.014945859386914728
2011-02-17,66.84,67.01,66.24,66.88,455837,51.57517100438746,90.76923076923077,320558.160991475,0.0049586776859504855
2011-02-18,66.79,67.5,66.5,67.5,1482177,54.711818673951505,100.0,836782.6387455612,0.009270334928229707
2011-02-21,66.94,66.94,66.28,66.55,391390,49.42866632635251,77.16346153846145,949251.8339738771,-0.014074074074074128
2011-02-22,66.0,66.77,65.5,65.67,667960,45.085626224263905,56.00961538461539,753332.1361630671,-0.013223140495867702
2011-02-23,65.79,66.52,65.25,66.2,497426,48.04642095321293,68.75000000000004,683211.2660187706,0.008070656311862434
2011-02-24,66.19,66.54,65.87,66.34,1368509,48.831230159743974,72.11538461538467,767889.0181602016,0.002114803625377748
2011-02-25,67.59,67.59,65.54,66.2,320817,48.04956144644622,68.75000000000004,696372.0488154702,-0.002110340669279509
2011-02-28,66.44,66.75,65.9,66.75,1016445,51.34470622238335,81.97115384615384,927222.8751003109,0.0083081570996979
2011-03-01,66.8,66.88,65.5,65.75,524339,45.67238325273525,52.05479452054793,830981.2376556732,-0.014981273408239737
2011-03-02,65.5,66.54,65.34,66.53,300644,50.2858226563502,62.54826254826264,810131.0401262939,0.011863117870722473
2011-03-03,66.73,67.45,66.2,67.45,231942,55.1261567756818,97.40932642487063,801752.8647618853,0.013828348113632982
2011-03-04,67.24,67.47,66.74,67.47,461822,55.22820992102936,98.44559585492223,872382.1689526364,0.00029651593773150076
2011-03-09,66.7,67.07,66.38,66.51,65077,49.418569911527385,45.90163934426252,809064.567890048,-0.014228546020453425
2011-03-10,66.44,66.44,65.08,65.25,471189,43.02179873935231,0.0,597167.759010803,-0.018944519621109657
2011-03-11,65.99,66.25,64.81,65.93,302963,47.00838228957331,30.222222222222527,509748.78839760646,0.010421455938697477
2011-03-14,65.31,66.55,65.31,66.4,712752,49.63154019831658,51.801801801802085,599563.1378378868,0.007128772940998118
2011-03-15,64.7,66.36,64.11,66.36,1285020,49.407381337764456,50.0,990669.6318963766,-0.000602409638554291
2011-03-16,66.4,66.68,64.83,65.1,1674799,42.84326912403716,0.0,683262.7193179242,-0.018987341772152
2011-03-17,66.0,66.0,65.28,65.29,328235,44.05038510959871,8.016877637131289,393853.2111533955,0.0029185867895547
2011-03-18,66.15,66.56,65.88,66.17,464365,49.38246187651014,45.14767932489474,217925.26615770906,0.01347832746209221
2011-03-21,66.9,66.9,65.88,65.88,845443,47.76689006219237,32.911392405063275,-142861.23553668708,-0.004382650748073202
2011-03-22,65.81,66.86,65.81,66.67,791774,52.341054146376685,66.24472573839681,-116714.21330226585,0.011991499696417884
2011-03-23,66.89,67.08,66.3,66.95,293017,53.88256512387929,78.05907172995802,-33252.19996676594,0.004199790010499527
2011-03-24,67.39,67.39,66.58,66.75,303093,52.57448641690709,69.62025316455707,-52043.969261832535,-0.0029873039581778116
2011-03-25,66.75,67.45,66.7,66.91,387384,53.54607564789839,76.37130801687758,-109234.00131328404,0.00239700374531826
2011-03-28,67.45,67.45,66.39,66.39,300101,49.96352941703875,69.72972972972975,-218186.24157857895,-0.007771633537587697
2011-03-29,66.62,67.1,66.25,66.6,370175,51.378328201981205,81.08108108108071,-263707.7269981466,0.0031631269769543113
2011-03-30,66.95,67.22,66.74,67.21,124824,55.32948440078162,100.0,-220294.85948813707,0.009159159159159103
2011-03-31,67.31,67.81,67.22,67.55,429287,57.40710041015422,100.0,-166302.4950294234,0.005058771016217767
2011-04-01,68.0,68.6,67.9,68.49,867220,62.587829080290625,100.0,60115.335433632135,0.013915618060695856
2011-04-04,68.51,68.97,68.41,68.91,710598,64.65640058379192,100.0,324925.28103818744,0.006132282084975849
2011-04-05,68.51,69.24,68.51,68.92,405180,64.7064372678853,100.0,419612.3191643581,0.00014511681903939255
2011-04-06,69.25,69.27,68.13,68.21,284443,58.38623144325387,76.64473684210506,342399.15901601687,-0.010301799187463878
2011-04-07,68.21,68.5,67.88,68.24,1499019,58.57036900496338,77.63157894736824,356613.8884289451,0.00043981820847394104
2011-04-08,68.48,68.5,67.64,67.93,229227,55.821633186524345,60.86956521739152,306263.0003506318,-0.004542790152403109
2011-04-11,67.95,68.37,67.2,67.29,257765,50.54742749522907,35.57312252964448,188424.54960140958,-0.009421463271014341
2011-04-12,66.9,67.15,65.92,66.1,436763,42.50563747383077,0.0,24792.52034001425,-0.017684648536186787
2011-04-13,66.9,66.9,65.46,65.75,643722,40.466461669631244,0.0,-166725.15635843575,-0.005295007564296461
2011-04-14,65.8,66.21,65.28,65.5,399419,39.02626509552404,0.0,-296876.7366682738,-0.0038022813688213253
2011-04-15,66.08,66.09,65.01,65.87,444695,42.29932414448358,10.818713450292524,-239283.55524605885,0.005648854961832095
2011-04-18,65.82,65.82,64.0,64.75,805420,35.99974608473316,0.0,-239028.1193621531,-0.01700318809776835
2011-04-19,64.75,65.49,64.75,65.24,1302429,40.19608349410869,11.750599520383567,-82790.80120227858,0.00756756756756749
2011-04-20,66.13,66.25,65.93,66.25,282436,47.794375445040444,35.97122302158272,78516.901790604,0.015481299816063832
2011-04-25,66.02,66.3,65.73,66.11,163634,46.90477548078986,32.61390887290165,154723.63770066947,-0.0021132075471698153
2011-04-26,66.15,66.46,65.82,66.16,1701562,47.282175655341156,33.81294964028768,205671.21600927785,0.0007563152321887756
2011-04-27,66.49,66.49,65.1,65.4,319160,42.35417117604755,18.62464183381108,150100.03955848888,-0.011487303506650393
2011-04-28,65.49,65.49,64.27,64.87,406263,39.2795795962883,3.4383954154729146,111601.81176592782,-0.008103975535168173
2011-04-29,64.88,65.5,64.61,65.2,1055636,42.09801107975135,14.150943396226474,195152.32506716624,0.005087097271466057
2011-05-02,65.5,65.5,64.51,64.79,407863,39.63638891853131,1.5748031496065413,155224.2185419649,-0.006288343558282117
2011-05-03,64.6,64.6,63.41,63.49,488241,33.03952166414459,0.0,-9683.393032319844,-0.02006482481864491
2011-05-04,63.98,63.98,62.81,62.9,646986,30.554066007861298,0.0,-250453.82777130604,-0.009292802016065527
2011-05-05,62.51,63.48,62.18,62.68,567221,29.658141226285966,0.0,-367831.388409093,-0.0034976152623211743
2011-05-06,63.65,63.93,63.1,63.68,273651,38.48747783339378,28.011204481792717,-347791.76426917687,0.01595405232929159
2011-05-09,63.68,63.92,63.39,63.8,277255,39.46935122712832,31.37254901960777,-259706.35026637092,0.0018844221105527303
2011-05-10,63.93,64.34,63.8,64.01,335820,41.23708958953014,37.254901960784466,-223806.58845312893,0.0032915360501568625
2011-05-11,63.7,63.7,62.8,62.95,227945,35.58756183283013,7.56302521008412,-237126.23845802993,-0.016559912513669728
2011-05-12,62.5,63.51,62.32,63.28,1012863,38.416237267851194,17.241379310344882,-23320.397129621357,0.005242255758538539
2011-05-13,63.36,63.36,62.3,62.4,391429,34.11395528409695,0.0,-34780.75784197822,-0.013906447534766109
2011-05-16,62.6,63.06,61.89,61.99,545060,32.29902745302302,0.0,-180089.53892010078,-0.006570512820512797
2011-05-17,62.09,62.9,61.61,62.81,461345,39.25923544362858,25.545171339563865,-96853.22066439688,0.013227939990321014
2011-05-18,62.8,63.3,62.09,62.11,353884,35.869102771077685,3.738317757009265,-162874.3198449947,-0.011144722177997224
2011-05-19,62.79,62.8,61.42,61.47,308155,33.05834999891732,0.0,-266020.4901035875,-0.01030429882466588
2011-05-20,61.46,62.2,61.25,61.74,371225,35.35965547217866,10.629921259842616,-280302.9577836916,0.004392386530014614
2011-05-23,60.9,61.68,60.88,61.62,127167,34.78725474042708,5.905511811023552,-226270.80521794036,-0.0019436345966958868
2011-05-24,61.8,62.6,61.8,62.6,314116,42.91456735996469,44.48818897637795,-83650.66960304976,0.015903927296332387
2011-05-25,62.4,63.05,62.2,62.6,225455,42.91456735996469,44.48818897637795,-21921.208331439644,0.0
2011-05-26,62.72,63.5,62.46,63.5,273131,49.604096071927614,79.92125984251953,92229.90840071812,0.01437699680511173
2011-05-27,63.5,63.76,63.28,63.5,236001,49.604096071927614,79.92125984251953,124285.95311835408,0.0
2011-05-30,63.56,63.66,63.1,63.11,93066,46.84525131608609,80.78817733990145,97546.72567389533,-0.006141732283464596
2011-05-31,63.61,64.0,63.17,63.81,333055,52.00494943362576,100.0,135194.79009729996,0.01109174457296791
2011-06-01,63.58,63.89,62.57,62.65,526572,44.32624729688793,50.42735042735033,-8931.238845776767,-0.018178968813665652
2011-06-02,62.9,63.39,62.44,63.39,366385,49.45358492506292,82.051282051282,49497.08920894563,0.011811652035115694
2011-06-03,63.15,64.15,62.86,63.5,405222,50.18796578034619,86.75213675213668,67900.36118062586,0.0017352894778355221
2011-06-06,63.58,63.59,62.12,62.19,303142,42.30505601066219,30.769230769230678,-18011.939180713147,-0.020629921259842532
2011-06-07,62.77,62.98,62.27,62.41,243590,43.898716580465816,40.170940170940014,-98460.62968470901,0.0035375462292972504
2011-06-08,62.14,62.56,61.87,62.3,324180,43.255358624159726,31.050228310502202,-97007.17112508416,-0.0017625380547988678
2011-06-09,62.15,62.93,62.12,62.56,310700,45.296084229533434,42.92237442922387,-79050.36247624457,0.004173354735152568
2011-06-10,62.63,62.63,61.69,61.82,301918,40.798801242701934,0.0,-134011.69697215408,-0.011828644501278851
2011-06-13,61.87,62.15,61.11,61.11,314468,37.00272777208359,0.0,-244370.99772301316,-0.011484956324813944
2011-06-14,61.74,61.89,61.2,61.2,263809,37.79285372911025,3.333333333333456,-351241.6664189957,0.0014727540500736325
2011-06-15,60.7,61.24,60.5,60.76,606028,35.45181848590111,0.0,-420357.39782041684,-0.007189542483660216
2011-06-16,60.95,61.27,59.77,60.09,908551,32.182721249826415,0.0,-576159.4341979325,-0.01102699144173791
2011-06-17,60.69,60.69,59.79,60.3,419935,34.229859926883464,5.645161290322414,-569703.0762737729,0.003494757863205189
2011-06-20,59.85,60.83,59.85,60.4,565014,35.23246446282543,9.090909090908958,-493257.1177214682,0.0016583747927032544
2011-06-21,60.55,60.77,60.43,60.48,345888,36.072052667414205,11.436950146627385,-494828.2897507921,0.0013245033112583293
2011-06-22,60.5,61.08,60.1,60.32,396362,35.092258268443594,6.744868035190531,-519978.6909283027,-0.002645502645502562
2011-06-24,60.55,60.7,60.16,60.2,164678,34.33890872026729,4.453441295546537,-527631.6474535614,-0.0019893899204244114
2011-06-27,60.29,60.74,59.99,60.42,257605,37.008786071420225,13.360323886639613,-470774.3223241754,0.0036544850498339
2011-06-28,60.7,61.5,60.65,61.11,969111,44.615276144114084,41.29554655870431,-379323.024185624,0.011420059582919473
2011-06-29,61.55,61.89,61.23,61.59,455922,49.20999953872004,60.72874493927129,-294239.39175669476,0.007854688267059373
2011-06-30,61.84,61.84,61.19,61.49,304355,48.31079801454435,80.92485549132954,-240132.663855087,-0.0016236402013314333
2011-07-01,61.66,63.0,61.34,63.0,365552,60.151496458446005,100.0,-79855.85118123889,0.02455683851032675
2011-07-04,62.98,62.99,62.5,62.95,152771,59.66411563028181,98.28178694158085,33644.357357650995,-0.0007936507936507908
2011-07-05,62.6,63.0,62.18,62.18,233992,52.59633742509963,71.82130584192436,2565.6829092279077,-0.012231930103256627
2011-07-06,62.15,62.15,61.63,61.72,282345,48.87174033819931,56.01374570446727,-69121.17081841081,-0.007397877130910224
2011-07-07,62.5,62.59,61.41,61.41,394901,46.4828035624567,43.21428571428553,-217814.18635986373,-0.005022683084899615
2011-07-08,61.02,61.14,60.59,60.67,306956,41.29377408120599,16.785714285714263,-328097.2195775807,-0.012050154697931803
2011-07-11,60.1,60.11,59.35,59.53,433165,34.84105277471835,0.0,-415925.5792337544,-0.018790176363936095
2011-07-12,59.97,59.97,58.92,58.92,522040,31.962897987258778,0.0,-580147.5827991217,-0.010246934318830836
2011-07-13,59.1,60.11,59.1,59.83,322127,39.9344774167538,22.303921568627377,-548922.553328149,0.015444670739986455
2011-07-14,59.82,59.95,58.78,58.9,502989,35.373082097668245,0.0,-613459.462997254,-0.015544041450777146
2011-07-15,59.3,59.37,58.53,58.72,451773,34.550501794410636,0.0,-662809.9066803157,-0.0030560271646858927
2011-07-18,58.44,58.66,57.86,58.02,589533,31.48424254203281,0.0,-735290.487579722,-0.011920980926430458
2011-07-19,58.5,58.68,57.92,58.19,357600,33.0384730367467,3.4136546184737897,-731033.886636585,0.002930024129610409
2011-07-20,58.89,58.89,58.26,58.26,211250,33.70533712552477,4.819277108433635,-730050.8329201564,0.0012029558343358282
2011-07-21,58.48,59.7,58.47,59.5,766222,44.28951746405005,30.02028397565917,-498766.3808276057,0.02128389975969802
2011-07-22,59.58,59.98,59.31,59.55,530234,44.673090507709,36.77884615384604,-406650.98215548694,0.0008403361344537785
2011-07-25,59.99,59.99,58.9,59.16,529885,42.23068074734464,30.81081081081067,-420165.9924944192,-0.006549118387909281
2011-07-26,59.35,59.42,58.51,58.51,973056,38.45687175048118,14.45427728613557,-697106.6792244874,-0.010987153482082457
2011-07-27,58.3,58.34,57.44,57.46,690312,33.28280136639024,0.0,-956910.0014421344,-0.017945650316185224
2011-07-28,57.21,58.42,57.21,57.85,621364,36.68994960150937,16.455696202531687,-964763.7811363563,0.006787330316742057
2011-07-29,57.25,58.19,57.17,58.18,407839,39.50512727702516,30.379746835443022,-753048.3882698156,0.005704407951598878
2011-08-01,58.5,58.81,57.38,57.82,402117,37.54382337248567,15.189873417721511,-647188.7237229571,-0.00618769336541769
2011-08-02,57.85,58.14,56.51,56.6,640651,31.78475416371477,0.0,-726380.3336437792,-0.021099965409892785
2011-08-03,56.6,56.6,54.5,55.56,1177969,27.86126210830752,0.0,-689172.7225225586,-0.0183745583038869
2011-08-04,54.0,54.27,51.93,52.05,1408471,19.23250512105087,0.0,-1013485.1364382859,-0.06317494600431972
2011-08-05,52.15,53.2,50.59,52.27,1359520,20.886366221207744,2.933333333333413,-929720.3539700266,0.0042267050912585535
2011-08-08,49.11,50.3,47.11,47.76,4094925,14.383905007847567,0.0,-1582888.706591962,-0.0862827625789172
2011-08-09,49.0,50.5,48.0,50.4,2622951,28.430063970669462,22.39185750636133,-938385.6757016685,0.055276381909547645
2011-08-10,50.4,51.49,49.3,50.65,1347177,29.607798682927754,24.512298558100092,-489595.59914664365,0.004960317460317443
2011-08-11,51.0,52.99,50.76,52.65,779863,38.34830406681216,42.894736842105274,-89018.20903956331,0.03948667324777877
2011-08-12,52.65,52.96,51.96,52.8,585655,38.960469955332776,46.88372093023255,209661.3695532903,0.002849002849002913
2011-08-15,53.11,54.25,53.11,53.95,506460,43.58541680943264,59.404990403071054,389120.8334201649,0.021780303030303205
2011-08-16,53.47,53.75,52.83,53.53,698263,42.32411340452046,55.37428023032631,543078.625284031,-0.007784986098239188
2011-08-17,53.98,54.3,53.15,54.3,730873,45.441338676355954,62.76391554702493,789241.0742025189,0.014384457313655785
