,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2018-11-08,85.32,85.47,82.6,82.6,82.6,6175380,0.0,1.0
2018-11-09,82.5,83.19,81.02,82.52,82.52,7600390,0.0,1.0
2018-11-12,82.62,83.18,81.97,82.35,82.35,4535460,0.0,1.0
2018-11-13,82.8,82.97,81.1,81.64,81.64,5415070,0.0,1.0
2018-11-14,81.64,82.65,81.24,82.65,82.65,5085040,0.0,1.0
2018-11-16,83.51,85.3,83.06,85.3,85.3,4682340,0.0,1.0
2018-11-19,85.0,85.05,83.92,84.3,84.3,2566430,0.0,1.0
2018-11-21,83.12,84.28,82.61,84.28,84.28,3193560,0.0,1.0
2018-11-22,84.07,84.54,84.02,84.3,84.3,1144740,0.0,1.0
2018-11-23,84.5,84.51,82.72,83.03,83.03,3074100,0.0,1.0
2018-11-26,83.53,84.04,81.85,82.34,82.34,5083550,0.0,1.0
2018-11-27,82.98,84.95,82.2,84.49,84.49,5398670,0.0,1.0
2018-11-28,84.51,86.28,84.07,86.0,86.0,5909730,0.0,1.0
2018-11-29,85.29,86.73,85.11,86.38,86.38,4712190,0.0,1.0
2018-11-30,86.1,87.04,86.03,86.37,86.37,5117810,0.0,1.0
2018-12-03,88.1,88.15,86.21,86.49,86.49,5529260,0.0,1.0
2018-12-04,86.88,87.2,84.88,85.23,85.23,5060820,0.0,1.0
2018-12-05,85.7,86.06,85.27,86.03,86.03,1938500,0.0,1.0
2018-12-06,84.28,85.68,83.91,85.54,85.54,4621160,0.0,1.0
2018-12-07,85.48,86.8,84.75,84.93,84.93,4935450,0.0,1.0
2018-12-10,84.78,85.17,82.86,82.86,82.86,5783250,0.0,1.0
2018-12-11,84.0,84.4,82.49,83.5,83.5,4130900,0.0,1.0
2018-12-12,84.19,84.8,83.62,83.9,83.9,4736440,0.0,1.0
2018-12-13,83.95,84.73,83.74,84.28,84.28,2613820,0.0,1.0
2018-12-14,83.9,85.04,83.9,84.21,84.21,3096280,0.0,1.0
2018-12-17,84.5,84.64,83.21,83.24,83.24,5598400,0.0,1.0
2018-12-18,83.51,84.2,83.43,83.5,83.5,3467550,0.0,1.0
2018-12-19,84.3,84.95,82.5,82.5,82.5,4565100,0.0,1.0
2018-12-20,83.39,83.51,81.74,82.42,82.42,5150770,0.0,1.0
2018-12-21,82.3,83.49,82.06,82.44,82.44,5609610,0.0,1.0
2018-12-26,82.12,82.43,80.9,82.14,82.14,3075130,0.0,1.0
2018-12-27,81.75,82.7,81.65,82.65,82.65,1991620,0.0,1.0
2018-12-28,83.23,85.0,83.23,84.6,84.6,1626090,0.0,1.0
2019-01-02,84.6,88.26,84.35,87.9,87.9,5021260,0.0,1.0
2019-01-03,87.16,88.4,86.8,88.0,88.0,4300220,0.0,1.0
2019-01-04,88.2,89.45,87.63,88.5,88.5,2449750,0.0,1.0
2019-01-07,88.65,89.32,88.06,88.48,88.48,2891360,0.0,1.0
2019-01-08,88.75,88.97,87.87,88.83,88.83,3441770,0.0,1.0
2019-01-09,89.31,90.37,89.12,90.32,90.32,8279800,0.0,1.0
2019-01-10,90.14,90.69,89.83,90.42,90.42,2659920,0.0,1.0
2019-01-11,90.5,90.54,90.02,90.38,90.38,2551310,0.0,1.0
2019-01-14,90.5,91.21,90.1,91.21,91.21,4730780,0.0,1.0
2019-01-15,91.24,91.33,90.11,90.61,90.61,3142940,0.0,1.0
2019-01-16,90.6,91.15,90.38,91.15,91.15,2397860,0.0,1.0
2019-01-17,91.19,92.3,90.63,91.97,91.97,6305700,0.0,1.0
2019-01-18,92.13,93.0,92.13,92.61,92.61,4320330,0.0,1.0
2019-01-21,92.48,92.64,91.51,92.64,92.64,4982260,0.0,1.0
2019-01-22,92.21,92.7,91.3,91.4,91.4,4479240,0.0,1.0
2019-01-23,92.0,93.21,92.0,93.1,93.1,5897270,0.0,1.0
2019-01-24,93.1,94.17,92.97,94.17,94.17,3726980,0.0,1.0
2019-01-28,92.5,92.84,91.41,92.08,92.08,5478580,0.0,1.0
2019-01-29,92.8,93.34,92.19,92.19,92.19,1986330,0.0,1.0
2019-01-30,93.44,93.67,92.42,93.52,93.52,3607100,0.0,1.0
2019-01-31,94.26,94.95,94.0,94.0,94.0,4923640,0.0,1.0
2019-02-01,94.1,94.58,93.6,94.36,94.36,4287810,0.0,1.0
2019-02-04,94.0,95.1,93.4,95.03,95.03,4336200,0.0,1.0
2019-02-05,94.6,95.1,94.15,94.8,94.8,3713770,0.0,1.0
2019-02-06,93.83,93.83,91.27,91.27,91.27,6915540,0.0,1.0
2019-02-07,92.0,92.25,90.18,91.0,91.0,4777200,0.0,1.0
2019-02-08,90.48,92.14,90.08,91.7,91.7,5346560,0.0,1.0
2019-02-11,92.31,92.32,90.38,90.99,90.99,4263240,0.0,1.0
2019-02-12,92.11,93.17,91.74,92.45,92.45,3588110,0.0,1.0
2019-02-13,93.03,93.33,91.97,92.6,92.6,6370360,0.0,1.0
2019-02-14,92.85,94.54,91.45,94.34,94.34,7360300,0.0,1.0
2019-02-15,94.15,94.8,93.58,94.04,94.04,5919580,0.0,1.0
2019-02-18,93.38,93.69,92.77,92.98,92.98,4207220,0.0,1.0
2019-02-19,93.5,94.71,93.38,93.78,93.78,4621560,0.0,1.0
2019-02-20,94.59,95.04,93.07,93.17,93.17,5007090,0.0,1.0
2019-02-21,93.59,93.74,92.31,93.58,93.58,3893250,0.0,1.0
2019-02-22,94.23,94.44,93.52,94.44,94.44,3707580,0.0,1.0
2019-02-25,94.61,94.69,93.65,93.77,93.77,4586540,0.0,1.0
2019-02-26,93.98,94.45,93.63,94.12,94.12,3401590,0.0,1.0
2019-02-27,94.12,94.32,93.45,93.84,93.84,1952730,0.0,1.0
2019-02-28,93.9,94.04,91.85,91.85,91.85,5550710,0.0,1.0
2019-03-01,92.4,92.57,91.0,91.08,91.08,4918040,0.0,1.0
2019-03-06,91.58,91.68,90.58,90.76,90.76,2721700,0.0,1.0
2019-03-07,91.05,91.25,90.36,91.05,91.05,4568960,0.0,1.0
2019-03-08,90.58,92.1,89.94,91.85,91.85,4265280,0.0,1.0
2019-03-11,92.02,94.55,92.02,94.55,94.55,5859500,0.0,1.0
2019-03-12,94.75,94.75,93.79,94.4,94.4,3715640,0.0,1.0
2019-03-13,94.25,95.8,93.91,95.31,95.31,3291150,0.0,1.0
2019-03-14,95.49,95.51,94.27,94.95,94.95,4123000,0.0,1.0
2019-03-15,95.04,95.88,94.97,95.53,95.53,3981260,0.0,1.0
2019-03-18,95.78,96.51,95.59,96.38,96.38,3708260,0.0,1.0
2019-03-19,96.49,96.86,95.81,96.06,96.06,3608920,0.0,1.0
2019-03-20,95.95,96.2,94.35,94.35,94.35,5568840,0.0,1.0
2019-03-21,94.31,94.51,92.02,93.01,93.01,7555810,0.0,1.0
2019-03-22,91.7,92.03,90.02,90.25,90.25,8327570,0.0,1.0
2019-03-25,89.97,91.04,89.68,90.35,90.35,5493440,0.0,1.0
2019-03-26,91.01,92.14,90.58,91.91,91.91,5045360,0.0,1.0
2019-03-27,90.85,90.85,88.1,88.1,88.1,7435440,0.0,1.0
2019-03-28,88.73,91.51,88.23,91.02,91.02,7048700,0.0,1.0
2019-03-29,92.13,92.48,91.44,91.81,91.81,4560410,0.0,1.0
2019-04-01,92.92,94.0,92.31,92.35,92.35,2571020,0.0,1.0
2019-04-02,92.9,93.25,91.32,91.83,91.83,2509880,0.0,1.0
2019-04-03,92.74,93.0,90.72,91.16,91.16,2622960,0.0,1.0
2019-04-04,91.5,92.99,90.96,92.87,92.87,4166240,0.0,1.0
2019-04-05,93.1,94.0,92.69,93.56,93.56,4907720,0.0,1.0
2019-04-08,93.63,94.15,93.25,93.78,93.78,3201110,0.0,1.0
2019-04-09,93.45,93.48,92.04,92.7,92.7,3076420,0.0,1.0
2019-04-10,93.2,93.47,92.2,92.49,92.49,3987500,0.0,1.0
2019-04-11,92.48,92.48,90.75,91.38,91.38,3551360,0.0,1.0
2019-04-12,90.33,91.39,89.2,89.51,89.51,5979690,0.0,1.0
2019-04-15,89.94,90.46,89.35,89.81,89.81,5289580,0.0,1.0
2019-04-16,89.8,91.67,89.52,91.0,91.0,3697530,0.0,1.0
2019-04-17,91.25,91.64,88.94,90.0,90.0,4989980,0.0,1.0
2019-04-18,90.4,91.81,90.01,91.16,91.16,3583690,0.0,1.0
2019-04-22,91.0,91.63,90.31,91.2,91.2,4705250,0.0,1.0
2019-04-23,91.6,92.88,91.6,92.37,92.37,4173940,0.0,1.0
2019-04-24,92.68,92.68,90.73,91.6,91.6,4950530,0.0,1.0
2019-04-25,91.5,93.0,90.77,92.9,92.9,4130300,0.0,1.0
2019-04-26,92.8,93.05,92.15,92.63,92.63,3333290,0.0,1.0
2019-04-29,92.96,93.66,92.55,92.72,92.72,2609020,0.0,1.0
2019-04-30,92.87,93.26,92.18,92.88,92.88,4047930,0.0,1.0
2019-05-02,92.19,92.5,91.85,92.08,92.08,3620950,0.0,1.0
2019-05-03,92.39,92.9,92.35,92.6,92.6,3125500,0.0,1.0
2019-05-06,91.49,91.65,91.11,91.61,91.61,2161810,0.0,1.0
2019-05-07,91.1,91.1,89.35,90.98,90.98,7240150,0.0,1.0
2019-05-08,91.3,92.85,91.3,92.11,92.11,8210830,0.0,1.0
2019-05-09,91.59,91.75,90.5,91.37,91.37,6550810,0.0,1.0
2019-05-10,91.33,91.45,89.85,90.8,90.8,5778000,0.0,1.0
2019-05-13,89.29,89.57,88.25,88.31,88.31,5917070,0.0,1.0
2019-05-14,90.0,90.07,88.24,88.76,88.76,4370970,0.0,1.0
2019-05-15,87.84,88.43,87.0,87.87,87.87,5413870,0.0,1.0
2019-05-16,87.61,87.96,86.51,86.56,86.56,5774360,0.0,1.0
2019-05-17,86.51,88.07,86.12,86.74,86.74,7489250,0.0,1.0
2019-05-20,86.77,88.83,86.56,88.83,88.83,4908950,0.0,1.0
2019-05-21,89.2,91.19,88.63,91.19,91.19,6582190,0.0,1.0
2019-05-22,92.0,92.0,90.49,90.96,90.96,5976970,0.0,1.0
2019-05-23,90.4,91.15,89.88,90.43,90.43,3612770,0.0,1.0
2019-05-24,91.06,91.5,90.12,90.25,90.25,3423470,0.0,1.0
2019-05-27,90.95,92.0,90.91,91.5,91.5,2618760,0.0,1.0
2019-05-28,91.78,93.1,91.29,92.85,92.85,4719400,0.0,1.0
2019-05-29,92.43,93.49,92.22,93.06,93.06,5373430,0.0,1.0
2019-05-30,93.07,94.4,92.81,93.96,93.96,3634050,0.0,1.0
2019-05-31,93.65,94.45,93.25,93.59,93.59,5129520,0.0,1.0
2019-06-03,94.01,94.22,92.89,93.48,93.48,3878900,0.0,1.0
2019-06-04,94.01,94.12,93.06,93.8,93.8,4426410,0.0,1.0
2019-06-05,94.14,94.14,92.2,92.64,92.64,3568370,0.0,1.0
2019-06-06,93.37,93.93,92.64,93.69,93.69,4547740,0.0,1.0
2019-06-07,94.02,94.78,93.64,94.22,94.22,3326560,0.0,1.0
2019-06-10,93.85,94.3,93.25,93.85,93.85,2693110,0.0,1.0
2019-06-11,94.45,95.44,94.3,95.42,95.42,5078590,0.0,1.0
2019-06-12,95.3,95.66,94.25,94.66,94.66,3780420,0.0,1.0
2019-06-13,95.06,95.77,94.94,95.14,95.14,5022060,0.0,1.0
2019-06-14,95.09,95.38,94.0,94.51,94.51,3777540,0.0,1.0
2019-06-17,94.24,94.85,94.08,94.25,94.25,4085940,0.0,1.0
2019-06-18,95.45,95.8,94.86,95.77,95.77,3726580,0.0,1.0
2019-06-19,95.77,96.72,95.34,96.63,96.63,5060030,0.0,1.0
2019-06-21,97.32,98.39,97.32,98.22,98.22,4936490,0.0,1.0
2019-06-24,98.31,98.89,97.85,98.31,98.31,3636240,0.0,1.0
2019-06-25,98.16,98.25,96.22,96.36,96.36,4868660,0.0,1.0
2019-06-26,96.96,97.44,96.48,96.85,96.85,4274650,0.0,1.0
2019-06-27,96.45,97.35,95.73,97.07,97.07,4567370,0.0,1.0
2019-06-28,97.62,97.88,97.11,97.11,97.11,3172580,0.0,1.0
2019-07-01,98.6,98.71,97.43,97.45,97.45,3408390,0.0,1.0
2019-07-02,97.7,97.9,96.23,96.77,96.77,6646900,0.0,1.0
2019-07-03,96.62,98.48,96.51,98.32,98.32,5507420,0.0,1.0
2019-07-04,99.38,100.2,99.37,100.0,100.0,4635970,0.0,1.0
2019-07-05,99.49,100.41,98.9,100.27,100.27,4040790,0.0,1.0
2019-07-08,100.48,100.91,100.2,100.56,100.56,1696060,0.0,1.0
2019-07-10,101.8,102.8,101.56,101.96,101.96,3795230,0.0,1.0
2019-07-11,101.96,101.96,101.0,101.21,101.21,3255790,0.0,1.0
2019-07-12,101.65,101.8,100.05,100.05,100.05,3267220,0.0,1.0
2019-07-15,100.8,100.8,99.7,100.04,100.04,2894550,0.0,1.0
2019-07-16,100.37,100.62,99.53,99.9,99.9,4863910,0.0,1.0
2019-07-17,100.16,100.63,99.91,100.01,100.01,3360650,0.0,1.0
2019-07-18,100.21,100.95,100.12,100.7,100.7,2699210,0.0,1.0
2019-07-19,100.65,100.79,99.56,99.6,99.6,2632590,0.0,1.0
2019-07-22,100.0,100.48,99.75,100.0,100.0,1711710,0.0,1.0
2019-07-23,100.41,100.59,99.68,100.1,100.1,3282880,0.0,1.0
2019-07-24,100.12,100.77,100.07,100.39,100.39,4363000,0.0,1.0
2019-07-25,100.35,100.65,98.6,98.8,98.8,7070060,0.0,1.0
2019-07-26,99.38,99.55,98.45,99.15,99.15,3616660,0.0,1.0
2019-07-29,99.15,99.56,98.72,99.56,99.56,2292520,0.0,1.0
2019-07-30,99.43,99.79,98.82,99.12,99.12,4129760,0.0,1.0
2019-07-31,99.41,99.5,97.22,97.98,97.98,5662870,0.0,1.0
2019-08-01,98.58,100.25,98.12,98.43,98.43,6346650,0.0,1.0
2019-08-02,98.51,99.41,97.93,98.78,98.78,4350500,0.0,1.0
2019-08-05,97.1,97.36,95.93,96.47,96.47,9810050,0.0,1.0
2019-08-06,97.3,98.45,97.3,98.44,98.44,4316730,0.0,1.0
2019-08-07,97.15,99.05,96.71,99.05,99.05,5353270,0.0,1.0
2019-08-08,99.55,100.5,99.32,100.36,100.36,8405500,0.0,1.0
2019-08-09,100.0,101.05,99.71,100.24,100.24,3063290,0.0,1.0
2019-08-12,99.0,99.0,97.85,98.16,98.16,6750230,0.0,1.0
2019-08-13,98.13,100.0,97.65,99.52,99.52,5021090,0.0,1.0
2019-08-14,98.49,98.49,96.3,96.65,96.65,9200210,0.0,1.0
2019-08-15,97.22,97.24,94.51,95.38,95.38,9932420,0.0,1.0
2019-08-16,96.72,96.98,95.41,96.15,96.15,6125370,0.0,1.0
2019-08-19,96.72,97.26,95.23,95.77,95.77,4908840,0.0,1.0
2019-08-20,95.83,96.04,94.24,95.54,95.54,5675540,0.0,1.0
2019-08-21,96.37,97.64,95.8,97.53,97.53,4271060,0.0,1.0
2019-08-22,97.55,97.85,96.35,96.35,96.35,4478200,0.0,1.0
2019-08-23,95.6,96.38,93.42,94.02,94.02,10614120,0.0,1.0
2019-08-26,94.55,95.0,92.42,92.65,92.65,4165080,0.0,1.0
2019-08-27,93.19,94.35,92.26,93.65,93.65,5934710,0.0,1.0
2019-08-28,93.04,94.76,92.95,94.58,94.58,3075390,0.0,1.0
2019-08-29,95.03,97.0,94.88,96.86,96.86,5921790,0.0,1.0
2019-08-30,97.53,97.83,97.0,97.61,97.61,4619310,0.0,1.0
2019-09-02,97.52,97.9,96.76,96.76,96.76,2844060,0.0,1.0
2019-09-03,96.69,97.74,95.67,95.9,95.9,5865740,0.0,1.0
2019-09-04,97.3,97.37,96.66,97.37,97.37,2863010,0.0,1.0
2019-09-05,98.02,99.42,98.02,98.44,98.44,4245770,0.0,1.0
2019-09-06,99.06,99.35,98.63,99.13,99.13,3412310,0.0,1.0
2019-09-09,99.5,100.4,98.99,99.33,99.33,3298700,0.0,1.0
2019-09-10,99.37,99.78,98.43,99.19,99.19,3154680,0.0,1.0
2019-09-11,99.8,100.3,99.36,99.75,99.75,3095480,0.0,1.0
2019-09-12,100.3,100.79,99.8,100.36,100.36,3261040,0.0,1.0
2019-09-13,100.79,100.81,99.36,99.58,99.58,5235630,0.0,1.0
2019-09-16,99.88,100.17,98.92,99.8,99.8,4731520,0.0,1.0
2019-09-17,99.48,100.76,99.13,100.76,100.76,2764480,0.0,1.0
2019-09-18,100.55,100.84,99.77,100.63,100.63,3784050,0.0,1.0
2019-09-19,101.45,102.12,100.36,100.44,100.44,3289800,0.0,1.0
2019-09-20,100.65,101.16,100.0,100.76,100.76,4142160,0.0,1.0
2019-09-23,100.48,100.82,100.18,100.78,100.78,2435110,0.0,1.0
2019-09-24,100.91,100.99,99.63,100.0,100.0,6302320,0.0,1.0
2019-09-25,99.8,100.55,99.21,100.45,100.45,3248450,0.0,1.0
2019-09-26,100.93,101.45,100.48,101.43,101.43,2976760,0.0,1.0
2019-09-27,101.4,101.74,100.62,101.24,101.24,4069100,0.0,1.0
2019-09-30,101.25,101.34,100.78,101.01,101.01,3637500,0.0,1.0
2019-10-01,101.0,101.3,100.0,100.06,100.06,5845310,0.0,1.0
2019-10-02,99.16,99.24,97.15,97.15,97.15,8510310,0.0,1.0
2019-10-03,97.6,97.81,96.1,97.72,97.72,4835000,0.0,1.0
2019-10-04,97.8,98.8,97.27,98.69,98.69,2559040,0.0,1.0
2019-10-07,98.55,98.67,96.8,96.8,96.8,3226020,0.0,1.0
2019-10-08,96.99,97.6,96.11,96.15,96.15,5096280,0.0,1.0
2019-10-09,97.16,97.83,96.47,97.5,97.5,3607750,0.0,1.0
2019-10-10,97.8,98.7,97.42,98.08,98.08,1864620,0.0,1.0
2019-10-11,98.86,100.6,98.86,99.97,99.97,5559780,0.0,1.0
2019-10-14,99.65,100.45,99.57,100.35,100.35,2798360,0.0,1.0
2019-10-15,100.34,101.21,100.17,100.58,100.58,4433830,0.0,1.0
2019-10-16,100.55,101.48,99.67,101.4,101.4,4424830,0.0,1.0
2019-10-17,101.32,102.0,100.89,101.05,101.05,5182150,0.0,1.0
2019-10-18,101.06,101.61,100.65,100.75,100.75,5200300,0.0,1.0
2019-10-21,101.45,102.0,100.79,102.0,102.0,3570080,0.0,1.0
2019-10-22,102.0,103.45,101.95,103.24,103.24,6987630,0.0,1.0
2019-10-23,103.24,103.99,103.02,103.4,103.4,5740380,0.0,1.0
2019-10-24,103.66,103.8,102.62,103.0,103.0,5028050,0.0,1.0
2019-10-25,103.3,104.13,102.97,103.37,103.37,6562060,0.0,1.0
2019-10-28,103.38,104.42,103.29,103.95,103.95,4300150,0.0,1.0
2019-10-29,103.9,104.04,103.29,103.5,103.5,4060810,0.0,1.0
2019-10-30,103.45,104.35,102.55,104.29,104.29,4396530,0.0,1.0
2019-10-31,103.87,103.87,102.36,103.23,103.23,5383940,0.0,1.0
2019-11-01,103.85,104.45,103.62,104.27,104.27,4154010,0.0,1.0
2019-11-04,104.45,105.29,104.35,104.63,104.63,4609990,0.0,1.0
2019-11-05,104.96,105.28,104.19,104.67,104.67,4664780,0.0,1.0
2019-11-06,104.95,105.6,103.24,104.35,104.35,7805360,0.0,1.0
2019-11-07,104.76,105.63,104.53,105.31,105.31,4598140,0.0,1.0
2019-11-08,104.5,104.9,103.11,103.4,103.4,4693780,0.0,1.0
2019-11-11,103.08,104.34,102.81,104.24,104.24,5342860,0.0,1.0
2019-11-12,103.9,103.98,102.24,102.45,102.45,6981450,0.0,1.0
2019-11-13,102.33,102.82,101.31,102.37,102.37,6110390,0.0,1.0
2019-11-14,102.28,102.81,101.85,102.55,102.55,3167590,0.0,1.0
2019-11-18,103.95,103.95,102.0,102.0,102.0,4149950,0.0,1.0
2019-11-19,102.67,102.97,101.43,101.96,101.96,4799720,0.0,1.0
2019-11-21,102.05,103.5,102.04,103.5,103.5,3130050,0.0,1.0
2019-11-22,103.57,104.6,103.21,104.6,104.6,6062500,0.0,1.0
2019-11-25,104.79,104.87,104.06,104.25,104.25,2800260,0.0,1.0
2019-11-26,104.13,104.13,102.46,103.44,103.44,7627410,0.0,1.0
2019-11-27,103.3,104.0,102.29,103.68,103.68,3266080,0.0,1.0
2019-11-28,103.46,104.38,103.2,104.38,104.38,2597560,0.0,1.0
2019-11-29,104.38,104.7,103.7,104.35,104.35,2358810,0.0,1.0
2019-12-02,104.6,105.25,104.55,104.81,104.81,4392120,0.0,1.0
2019-12-03,105.15,105.29,104.1,105.0,105.0,2966310,0.0,1.0
2019-12-04,105.3,106.19,105.1,106.1,106.1,5532730,0.0,1.0
2019-12-05,106.2,106.99,105.87,106.44,106.44,4201120,0.0,1.0
2019-12-06,106.5,107.32,106.5,106.93,106.93,3256520,0.0,1.0
2019-12-09,106.96,107.29,106.71,106.77,106.77,3922240,0.0,1.0
2019-12-10,106.64,107.07,106.01,106.58,106.58,4519050,0.0,1.0
2019-12-11,106.82,107.0,106.4,106.75,106.75,4106850,0.0,1.0
2019-12-12,107.21,108.28,107.21,107.85,107.85,6395020,0.0,1.0
2019-12-13,108.35,108.68,107.59,108.31,108.31,5027740,0.0,1.0
2019-12-16,108.55,109.01,107.72,107.72,107.72,4549820,0.0,1.0
2019-12-17,108.49,108.56,107.75,108.41,108.41,5621000,0.0,1.0
2019-12-18,108.35,110.16,108.15,110.16,110.16,5850810,0.0,1.0
2019-12-19,109.98,110.82,109.45,110.82,110.82,4799050,0.0,1.0
2019-12-20,110.82,110.86,110.28,110.84,110.84,4031320,0.0,1.0
2019-12-23,110.8,111.67,110.69,111.67,111.67,6090570,0.0,1.0
2019-12-26,111.61,112.98,111.4,112.81,112.81,4068930,0.0,1.0
2019-12-27,113.0,113.84,111.77,112.17,112.17,7706740,0.0,1.0
2019-12-30,112.78,112.82,111.23,111.23,111.23,3279050,0.0,1.0
2020-01-02,112.45,114.24,112.13,114.24,114.24,5684380,0.0,1.0
2020-01-03,112.93,114.5,112.8,113.8,113.8,6602450,0.0,1.0
2020-01-06,113.0,113.45,112.02,112.59,112.59,6771940,0.0,1.0
2020-01-07,112.9,112.9,111.59,112.24,112.24,6096900,0.0,1.0
2020-01-08,112.65,113.1,111.4,111.95,111.95,6472610,0.0,1.0
2020-01-09,111.95,112.55,111.18,111.66,111.66,5500010,0.0,1.0
2020-01-10,112.4,112.51,110.7,111.28,111.28,6103030,0.0,1.0
2020-01-13,111.5,113.08,111.5,113.08,113.08,5051680,0.0,1.0
2020-01-14,112.75,113.4,112.3,113.32,113.32,4378140,0.0,1.0
2020-01-15,113.0,113.05,111.9,112.18,112.18,3710740,0.0,1.0
2020-01-16,112.7,112.89,111.63,112.35,112.35,4737610,0.0,1.0
2020-01-17,112.65,114.3,112.64,114.1,114.1,6314730,0.0,1.0
2020-01-20,113.79,114.41,113.5,114.41,114.41,4476830,0.0,1.0
2020-01-21,113.87,114.2,112.65,112.65,112.65,4252920,0.0,1.0
2020-01-22,113.3,114.1,113.15,114.1,114.1,6471590,0.0,1.0
2020-01-23,113.5,115.21,112.6,115.21,115.21,5041350,0.0,1.0
2020-01-24,115.21,115.26,113.71,114.0,114.0,3877390,0.0,1.0
2020-01-27,111.7,111.7,110.2,110.29,110.29,8060600,0.0,1.0
2020-01-28,111.38,112.53,111.1,112.3,112.3,6187440,0.0,1.0
2020-01-29,112.66,112.81,110.86,110.88,110.88,4915650,0.0,1.0
2020-01-30,109.98,111.22,108.66,111.19,111.19,8214790,0.0,1.0
2020-01-31,109.0,110.21,108.9,108.9,108.9,6028890,0.0,1.0
2020-02-03,109.7,111.11,109.3,110.42,110.42,5201070,0.0,1.0
2020-02-04,112.11,113.0,111.2,111.21,111.21,4624730,0.0,1.0
2020-02-05,112.76,113.4,111.77,111.77,111.77,5399560,0.0,1.0
2020-02-06,112.6,113.08,110.45,110.95,110.95,8568090,0.0,1.0
2020-02-07,110.12,110.95,109.35,109.35,109.35,5856080,0.0,1.0
2020-02-10,109.3,109.95,108.0,108.79,108.79,8601110,0.0,1.0
2020-02-11,109.8,111.31,109.39,111.3,111.3,5563510,0.0,1.0
2020-02-12,112.05,113.3,111.32,112.45,112.45,5121470,0.0,1.0
2020-02-13,111.39,111.68,110.52,110.9,110.9,5415220,0.0,1.0
2020-02-14,111.23,111.32,109.9,110.08,110.08,5081200,0.0,1.0
2020-02-17,110.71,111.44,110.43,110.8,110.8,5174010,0.0,1.0
2020-02-18,110.15,111.14,109.31,111.14,111.14,5605850,0.0,1.0
2020-02-19,111.0,112.2,110.43,112.08,112.08,7221480,0.0,1.0
2020-02-20,111.96,112.2,110.12,110.2,110.2,4374160,0.0,1.0
2020-02-21,108.8,109.5,108.5,109.45,109.45,5453000,0.0,1.0
2020-02-26,104.4,104.42,101.15,101.9,101.9,13641900,0.0,1.0
2020-02-27,100.08,102.8,99.2,99.2,99.2,16405500,0.0,1.0
2020-02-28,98.94,100.6,96.26,100.6,100.6,19480640,0.0,1.0
2020-03-02,100.85,103.38,99.9,102.99,102.99,9062780,0.0,1.0
2020-03-03,102.96,105.27,100.5,101.75,101.75,14633620,0.0,1.0
2020-03-04,103.99,103.99,101.1,103.1,103.1,8364790,0.0,1.0
2020-03-05,102.0,102.1,96.77,98.79,98.79,10128930,0.0,1.0
2020-03-06,94.82,95.84,93.32,94.4,94.4,25135520,0.0,1.0
2020-03-09,88.35,88.35,82.7,82.7,82.7,28728360,0.0,1.0
2020-03-10,86.62,88.81,83.93,88.63,88.63,21817040,0.0,1.0
2020-03-11,85.99,87.1,77.4,82.06,82.06,18988140,0.0,1.0
2020-03-12,70.59,72.64,66.3,70.1,70.1,22828730,0.0,1.0
2020-03-13,79.97,79.97,70.0,79.49,79.49,34289940,0.0,1.0
2020-03-16,69.01,73.7,68.34,68.4,68.4,31237700,0.0,1.0
2020-03-17,71.0,74.5,68.11,71.0,71.0,25633030,0.0,1.0
2020-03-18,66.8,68.0,60.88,65.01,65.01,37160660,0.0,1.0
2020-03-19,62.9,67.54,59.1,65.0,65.0,28398250,0.0,1.0
2020-03-20,68.57,69.75,63.57,64.77,64.77,28912530,0.0,1.0
2020-03-23,65.35,66.3,59.91,61.14,61.14,25349860,0.0,1.0
2020-03-24,66.02,68.98,65.95,67.4,67.4,17055640,0.0,1.0
2020-03-25,67.89,73.98,66.09,71.73,71.73,25556950,0.0,1.0
2020-03-26,71.76,75.96,71.76,74.57,74.57,27526870,0.0,1.0
2020-03-27,71.15,73.04,70.22,70.22,70.22,15518420,0.0,1.0
2020-03-30,71.02,72.48,70.54,71.97,71.97,8998140,0.0,1.0
2020-03-31,71.51,72.76,69.35,69.35,69.35,14177570,0.0,1.0
2020-04-01,67.77,68.98,67.01,68.18,68.18,14579010,0.0,1.0
2020-04-02,69.33,71.3,68.48,69.63,69.63,11802180,0.0,1.0
2020-04-03,69.87,69.87,65.3,66.9,66.9,16872000,0.0,1.0
2020-04-06,70.79,72.55,70.01,71.57,71.57,13834440,0.0,1.0
2020-04-07,76.47,77.0,73.51,73.51,73.51,14291910,0.0,1.0
2020-04-08,73.71,76.23,73.32,75.73,75.73,11585850,0.0,1.0
2020-04-09,76.28,77.51,74.59,74.87,74.87,19179430,0.0,1.0
2020-04-13,74.52,75.96,73.55,75.96,75.96,13037200,0.0,1.0
2020-04-14,77.45,78.74,76.85,76.85,76.85,10698170,0.0,1.0
2020-04-15,75.2,77.09,74.7,76.05,76.05,11223580,0.0,1.0
2020-04-16,76.94,77.23,74.6,74.93,74.93,11462550,0.0,1.0
2020-04-17,76.46,76.93,74.85,76.0,76.0,7119750,0.0,1.0
2020-04-20,74.16,77.24,74.12,75.66,75.66,9135960,0.0,1.0
2020-04-22,76.0,78.25,75.99,77.7,77.7,11503000,0.0,1.0
2020-04-23,78.36,78.73,75.65,76.65,76.65,12990450,0.0,1.0
